No event,-0.65,0.01,0.27,1.82,1561599828182
No event,-0.65,0.00,0.27,1.82,1561599829183
No event,-0.82,-0.00,0.34,1.05,1561599830183
No event,-0.59,0.01,0.52,1.05,1561599831183
No event,-0.37,0.01,0.58,1.05,1561599832184
No event,-0.61,0.04,0.56,1.05,1561599833186
No event,-0.56,-0.01,0.54,1.05,1561599834186
No event,-0.53,-0.01,0.55,1.05,1561599835187
No event,-0.46,0.01,0.57,1.05,1561599836187
No event,-0.48,0.01,0.58,1.05,1561599837188
No event,-0.48,0.00,0.56,1.05,1561599838188
No event,-0.43,0.01,0.62,0.42,1561599839188
No event,-0.40,0.03,0.44,0.42,1561599840189
No event,-0.31,-0.07,0.22,0.42,1561599841189
No event,-0.34,0.03,0.05,0.42,1561599842189
No event,-0.20,-0.02,-0.36,0.42,1561599843190
No event,-0.56,0.07,-0.72,1.49,1561599844190
No event,-0.39,-0.03,-0.58,1.49,1561599845190
No event,-0.87,-0.10,-0.43,1.49,1561599846190
No event,-1.22,-0.08,-0.31,1.49,1561599847191
No event,-0.87,0.12,0.18,1.49,1561599848191
No event,-0.32,0.06,0.04,1.49,1561599849191
No event,0.08,-0.25,-0.18,4.96,1561599850191
No event,0.39,-0.10,-0.20,4.96,1561599851191
No event,0.93,0.16,-0.24,4.96,1561599852191
No event,1.01,-0.15,-0.18,4.96,1561599853191
No event,0.56,0.03,-0.23,4.96,1561599854191
No event,0.34,0.12,0.27,4.96,1561599855191
No event,0.15,-0.04,0.43,10.20,1561599856192
No event,-0.03,0.02,0.26,10.20,1561599857192
No event,-0.25,-0.41,0.93,10.20,1561599858193
No event,-0.75,0.30,0.72,10.20,1561599859194
No event,-1.29,-0.82,1.12,10.20,1561599860195
No event,-2.26,0.61,0.31,10.20,1561599861196
No event,-1.86,-0.00,0.73,10.20,1561599862196
No event,-1.75,0.40,1.33,10.20,1561599863196
No event,-0.71,-0.16,1.40,10.20,1561599864198
No event,-0.65,-0.11,1.79,5.67,1561599865197
No event,-0.60,-0.49,1.10,5.67,1561599866199
No event,-1.35,-0.10,-0.72,5.67,1561599867198
No event,-1.53,0.50,-0.69,5.67,1561599868199
No event,-1.93,-0.26,-0.82,5.67,1561599869200
No event,-1.50,-0.16,-0.77,1.80,1561599870200
No event,-1.15,-0.14,-0.66,1.80,1561599871200
No event,-0.90,-0.01,-0.81,1.80,1561599872200
No event,0.06,0.00,-0.73,1.80,1561599873201
No event,0.39,-0.09,-0.79,1.80,1561599874201
No event,0.59,-0.13,-0.88,1.80,1561599875201
No event,0.49,-0.11,-0.87,1.80,1561599876202
No event,0.37,-0.07,-0.85,1.80,1561599877203
No event,0.07,0.03,-0.09,1.80,1561599878203
No event,0.41,0.04,0.04,5.93,1561599879203
No event,0.54,0.20,-0.33,5.93,1561599880203
No event,0.43,-0.13,-0.37,5.93,1561599881203
No event,0.11,0.06,-0.46,5.93,1561599882204
No event,0.30,0.12,-0.39,5.93,1561599883205
No event,0.57,-0.35,-0.28,5.93,1561599884205
No event,0.27,-0.07,-0.44,7.43,1561599885205
No event,0.20,-0.21,-0.48,7.43,1561599886205
No event,-0.32,-0.13,-0.45,7.43,1561599887205
No event,-0.47,-0.09,-0.46,7.43,1561599888206
No event,-0.18,0.06,-0.65,7.43,1561599889206
No event,-0.15,0.12,-0.13,13.00,1561599890206
No event,-0.19,-0.28,-0.76,13.00,1561599891206
No event,0.15,-0.03,-0.36,13.00,1561599892207
No event,0.93,0.10,0.01,13.00,1561599893207
No event,0.30,-0.07,-0.19,13.00,1561599894207
No event,-0.62,-0.04,0.19,13.27,1561599895207
No event,-0.17,0.40,0.33,13.27,1561599896207
No event,-0.11,-0.01,0.37,13.27,1561599897207
No event,0.49,-0.19,1.37,13.27,1561599898208
No event,0.34,-0.33,1.65,13.27,1561599899208
No event,0.29,0.03,2.41,13.27,1561599900208
No event,0.43,0.08,1.05,13.27,1561599901208
No event,0.44,0.09,0.09,13.27,1561599902209
No event,0.17,-0.10,-0.85,13.27,1561599903208
No event,0.83,-0.11,-0.76,13.27,1561599904211
No event,0.93,-0.21,-0.67,4.37,1561599905210
No event,0.10,-0.20,-1.18,4.37,1561599906210
No event,0.45,0.18,-0.10,4.37,1561599907210
No event,0.86,-0.23,-0.15,4.37,1561599908210
No event,1.09,-0.10,-0.56,4.37,1561599909211
No event,1.53,-0.16,-0.58,4.37,1561599910211
No event,0.92,0.12,-0.67,4.37,1561599911211
No event,1.33,-0.14,-0.12,4.37,1561599912211
No event,0.74,-0.34,0.01,4.37,1561599913213
No event,0.89,0.26,0.35,5.54,1561599914212
No event,0.72,-0.39,0.40,5.54,1561599915215
No event,0.70,0.03,0.35,5.54,1561599916214
No event,0.38,-0.07,0.02,5.54,1561599917215
No event,-0.22,-0.02,0.25,5.54,1561599918216
No event,0.07,0.07,0.26,6.77,1561599919216
No event,-0.04,-0.27,0.31,6.77,1561599920216
No event,-0.34,0.07,-0.00,6.77,1561599921216
