No event,0.25,0.21,-0.32,12.79,1565229916006
No event,0.68,0.00,-0.24,12.79,1565229917006
No event,0.68,-0.09,-0.34,12.79,1565229918007
No event,0.67,-0.01,-0.31,12.79,1565229919008
No event,0.40,-0.01,-0.35,12.79,1565229920009
No event,0.72,0.11,-0.26,13.30,1565229921010
No event,0.36,-0.43,-0.28,13.30,1565229922010
No event,-0.32,0.29,-0.75,13.30,1565229923011
No event,-0.13,-0.19,0.36,13.30,1565229924011
No event,-0.17,-0.07,-0.35,13.30,1565229925011
No event,-0.00,-0.00,-0.30,14.60,1565229926012
No event,-0.01,0.20,-0.29,14.60,1565229927012
No event,-0.71,0.07,0.37,14.60,1565229928012
No event,-0.11,0.12,0.79,14.60,1565229929012
No event,-0.33,0.35,1.44,14.60,1565229930013
No event,-0.44,0.25,1.70,12.13,1565229931013
No event,-0.24,0.07,1.59,12.13,1565229932014
No event,-0.19,0.03,1.06,12.13,1565229933014
No event,-0.30,0.06,0.24,12.13,1565229934015
No event,-0.25,-0.01,-0.37,12.13,1565229935017
No event,-0.25,-0.13,-1.20,3.13,1565229936016
No event,-0.28,-0.04,-0.99,3.13,1565229937016
No event,-0.24,-0.05,-0.82,3.13,1565229938016
No event,0.16,0.10,-0.87,3.13,1565229939016
No event,0.30,-0.04,-0.53,3.13,1565229940017
No event,0.18,-0.03,-0.38,3.13,1565229941017
No event,0.37,0.08,-1.12,3.13,1565229942017
No event,0.27,-0.12,-0.87,3.13,1565229943017
No event,0.35,-0.01,-0.44,3.13,1565229944018
No event,0.46,-0.07,-0.72,3.20,1565229945019
No event,0.24,-0.04,-0.83,3.20,1565229946018
No event,0.35,-0.14,-0.62,3.20,1565229947018
No event,0.46,0.09,-0.40,3.20,1565229948019
No event,0.29,-0.04,0.34,3.20,1565229949019
No event,0.35,0.08,1.26,3.81,1565229950019
No event,0.33,-0.00,-0.18,3.81,1565229951022
No event,0.39,-0.07,-0.82,3.81,1565229952021
No event,0.31,-0.07,-1.32,3.81,1565229953022
No event,0.38,-0.03,-0.98,3.81,1565229954021
No event,0.32,-0.03,-0.90,3.81,1565229955021
No event,0.24,-0.06,-0.80,1.73,1565229956021
No event,0.38,-0.11,-0.70,1.73,1565229957022
No event,0.48,0.02,-0.58,1.73,1565229958022
No event,0.25,0.03,-0.59,1.73,1565229959023
No event,0.33,-0.07,-0.45,1.73,1565229960024
No event,0.26,0.06,-0.41,4.14,1565229961025
No event,0.16,-0.08,-0.01,4.14,1565229962025
No event,0.25,-0.11,-0.74,4.14,1565229963026
No event,0.04,-0.08,-1.48,4.14,1565229964026
No event,0.24,0.01,-0.71,4.14,1565229965026
No event,-0.09,-0.03,-0.52,4.80,1565229966027
No event,-0.12,-0.16,-1.20,4.80,1565229967027
No event,-0.23,-0.00,-1.21,4.80,1565229968027
No event,-0.15,0.05,-1.19,4.80,1565229969027
No event,-0.53,-0.32,-1.27,4.80,1565229970028
No event,-0.17,0.18,-0.54,7.07,1565229971028
No event,-0.32,-0.08,-0.28,7.07,1565229972029
No event,-0.29,0.00,0.06,7.07,1565229973029
No event,-0.39,-0.11,-0.46,7.07,1565229974030
No event,-0.35,-0.15,-0.50,7.07,1565229975031
No event,-0.48,0.14,-0.49,8.75,1565229976033
No event,-0.43,0.09,-0.22,8.75,1565229977032
No event,-0.45,-0.05,0.48,8.75,1565229978032
No event,-0.53,0.13,1.47,8.75,1565229979032
No event,-0.53,0.04,0.94,8.75,1565229980032
No event,-0.50,0.01,1.25,8.25,1565229981032
No event,-0.56,0.03,0.32,8.25,1565229982032
No event,-0.55,0.00,0.12,8.25,1565229983032
No event,-0.48,-0.02,-0.39,8.25,1565229984032
No event,-0.42,-0.08,-0.77,8.25,1565229985033
No event,-0.35,-0.02,-0.58,1.82,1565229986032
No event,-0.21,0.01,-0.25,1.82,1565229987033
No event,-0.17,-0.05,-0.17,1.82,1565229988033
No event,0.07,0.21,-0.38,1.82,1565229989033
No event,0.27,-0.02,-0.32,1.82,1565229990033
No event,0.89,-0.16,-0.39,1.54,1565229991033
No event,0.85,0.08,-0.14,1.54,1565229992033
No event,1.04,0.03,-0.08,1.54,1565229993033
No event,1.40,-0.04,-0.38,1.54,1565229994033
No event,1.09,-0.09,-1.19,1.54,1565229995033
No event,0.77,-0.06,-1.07,1.68,1565229996034
No event,0.85,-0.26,-1.06,1.68,1565229997036
No event,0.30,-0.13,-1.12,1.68,1565229998034
No event,0.07,0.11,-1.19,1.68,1565229999034
No event,-0.07,-0.24,-1.11,1.68,1565230000034
No event,-0.12,-0.46,-1.16,1.68,1565230001033
No event,0.11,-0.04,-1.14,1.68,1565230002034
No event,-0.16,-0.09,-0.25,1.68,1565230003037
No event,-0.96,0.02,0.08,1.68,1565230004038
No event,-0.83,0.03,0.62,6.57,1565230005038
No event,-1.30,0.14,1.57,6.57,1565230006038
No event,-0.83,0.18,0.62,6.57,1565230007038
Turn,-1.02,0.26,-0.30,6.57,1565230008039,12.96784571,77.70172707
No event,-0.66,-0.45,-0.16,6.57,1565230009039
No event,-0.22,0.26,0.06,5.43,1565230010039
No event,-0.35,0.04,1.84,5.43,1565230011040
No event,-0.20,0.05,0.36,5.43,1565230012040
Brake,-0.11,0.01,0.11,5.43,1565230013042,12.96799309,77.70159498
No event,-0.10,0.00,-0.26,5.43,1565230014042
No event,-0.13,-0.02,-0.26,2.11,1565230015042
No event,-0.15,-0.05,-0.49,2.11,1565230016042
No event,-0.18,-0.01,-0.47,2.11,1565230017042
No event,-0.27,0.00,-0.44,2.11,1565230018043
No event,0.09,0.00,-0.20,2.11,1565230019046
No event,0.08,-0.01,-0.27,0.46,1565230020043
No event,0.13,-0.04,-0.65,0.46,1565230021044
No event,0.13,-0.05,-0.85,0.46,1565230022043
No event,0.12,-0.08,-0.92,0.46,1565230023044
No event,-0.45,0.01,-0.94,0.46,1565230024044
No event,-0.17,-0.00,-0.23,0.46,1565230025044
No event,0.00,-0.05,-0.05,0.46,1565230026044
No event,-0.60,-0.30,-0.22,0.46,1565230027045
No event,-0.39,-0.11,-0.13,0.46,1565230028045
No event,-0.39,0.05,-0.49,0.46,1565230029045
No event,0.01,-0.06,-0.68,1.22,1565230030046
No event,0.24,-0.12,-0.23,1.22,1565230031046
No event,0.58,0.12,-0.57,1.22,1565230032046
No event,0.51,-0.30,-0.04,1.22,1565230033047
No event,0.65,-0.16,-0.50,1.22,1565230034048
No event,0.38,0.24,-1.00,3.81,1565230035048
No event,0.58,0.08,-0.81,3.81,1565230036048
No event,0.48,0.02,-0.82,3.81,1565230037048
No event,0.18,-0.15,-1.13,3.81,1565230038048
No event,-0.38,0.17,-0.87,3.81,1565230039049
No event,-0.39,-0.13,-0.85,5.81,1565230040049
No event,0.35,-0.01,-0.36,5.81,1565230041048
No event,0.70,-0.01,-0.27,5.81,1565230042048
No event,0.87,-0.19,-0.65,5.81,1565230043049
No event,0.68,0.04,-0.65,5.81,1565230044049
No event,0.87,-0.13,-0.58,9.95,1565230045049
No event,0.73,-0.27,-0.67,9.95,1565230046049
No event,0.68,0.05,-0.71,9.95,1565230047049
No event,0.43,-0.16,-0.61,9.95,1565230048049
No event,0.43,-0.11,-0.68,9.95,1565230049050
No event,0.35,-0.02,-0.30,12.90,1565230050050
No event,0.45,0.07,-0.43,12.90,1565230051051
No event,0.61,0.19,-0.28,12.90,1565230052051
No event,0.19,0.21,0.16,12.90,1565230053052
No event,0.52,0.13,0.20,12.90,1565230054054
No event,0.06,0.06,-0.54,12.90,1565230055053
No event,-0.29,-0.02,-0.52,14.41,1565230056053
No event,0.72,0.15,-0.33,14.41,1565230057054
No event,0.15,0.25,-0.29,14.41,1565230058053
No event,-0.24,-0.04,-0.21,14.41,1565230059053
No event,-0.45,0.21,0.10,14.41,1565230060054
No event,-0.02,-0.08,0.26,17.26,1565230061054
No event,-0.05,0.20,-0.38,17.26,1565230062054
No event,0.30,-0.13,-0.52,17.26,1565230063054
No event,0.42,-0.11,-0.27,17.26,1565230064055
No event,-0.04,0.11,-0.34,17.26,1565230065054
No event,-0.05,-0.13,0.10,16.77,1565230066055
No event,-0.02,-0.08,0.17,16.77,1565230067054
No event,0.41,-0.03,0.29,16.77,1565230068055
No event,0.16,-0.12,0.00,16.77,1565230069055
No event,-0.36,0.03,-0.04,16.77,1565230070056
No event,0.49,-0.16,-0.09,14.63,1565230071056
No event,0.57,0.09,-0.21,14.63,1565230072057
No event,0.24,0.03,-0.31,14.63,1565230073058
No event,0.57,-0.10,-0.30,14.63,1565230074057
No event,0.57,0.13,-0.36,14.63,1565230075058
No event,0.28,0.03,0.10,13.64,1565230076058
No event,-0.02,0.14,1.28,13.64,1565230077058
No event,-0.11,0.16,2.38,13.64,1565230078059
Brake,0.09,-0.00,1.92,13.64,1565230079059,12.967472,77.69722519
No event,0.30,0.09,0.69,13.64,1565230080060
No event,0.33,0.03,0.28,8.97,1565230081060
No event,0.26,-0.02,1.17,8.97,1565230082061
No event,0.21,0.13,0.19,8.97,1565230083062
No event,0.21,-0.10,-0.58,8.97,1565230084064
No event,-0.12,-0.56,-0.48,8.97,1565230085063
No event,-0.11,0.47,-0.80,3.00,1565230086063
No event,0.15,0.06,-0.90,3.00,1565230087063
No event,0.25,-0.09,-0.58,3.00,1565230088063
No event,0.34,-0.06,-0.88,3.00,1565230089064
No event,0.58,-0.02,-0.37,3.00,1565230090065
No event,0.49,-0.05,-0.07,3.00,1565230091065
No event,0.43,0.11,0.27,3.00,1565230092065
