No event,-0.15,-0.08,0.15,0,1.56143E+12,,
No event,0.32,0.14,0.26,0,1.56143E+12,,
No event,0.34,-0.18,0.28,0,1.56143E+12,,
No event,-0.53,0.07,0.05,0,1.56143E+12,,
No event,0.24,-0.22,0.05,0,1.56143E+12,,
No event,-0.02,0.28,0,0,1.56143E+12,,
No event,-0.02,0.03,0.03,0,1.56143E+12,,
No event,0.07,-0.2,0.15,0,1.56143E+12,,
No event,0.28,0.06,0.26,0,1.56143E+12,,
No event,-0.03,-0.01,0.14,0,1.56143E+12,,
No event,-0.36,0.07,0.19,0,1.56143E+12,,
No event,-0.5,0.08,0.37,0,1.56143E+12,,
No event,-0.16,-0.01,0.17,0,1.56143E+12,,
No event,-0.09,0.03,0.02,0,1.56143E+12,,
No event,-0.14,-0.02,0.03,0,1.56143E+12,,
No event,0.25,0.19,0,0,1.56143E+12,,
No event,0.45,0.08,-0.06,0,1.56143E+12,,
No event,0.4,-0.06,0.06,0,1.56143E+12,,
No event,-0.42,0.16,-0.01,0,1.56143E+12,,
No event,0.22,0.04,0.49,0,1.56143E+12,,
No event,0.48,0,0.58,0,1.56143E+12,,
No event,0.02,0.55,0.77,0,1.56143E+12,,
No event,-0.18,-0.15,1.17,0,1.56143E+12,,
No event,-0.44,-0.01,0.81,0,1.56143E+12,,
No event,-0.34,0.31,0.79,0,1.56143E+12,,
No event,-0.9,-0.84,1.03,0,1.56143E+12,,
No event,-1.37,0.32,0.82,0,1.56143E+12,,
No event,-1.11,0.2,0.55,0,1.56143E+12,,
No event,-0.72,-0.1,0.6,0,1.56143E+12,,
No event,-1.34,0.11,0.44,0,1.56143E+12,,
No event,-1.04,0.01,0.33,0,1.56143E+12,,
No event,-0.66,0.05,0.15,0,1.56143E+12,,
No event,-0.69,0.06,0.1,0,1.56143E+12,,
